adr,Count,Percentage
117.28,4,3.350364352123293e-05
85.25,4,3.350364352123293e-05
96.17,4,3.350364352123293e-05
106.38,4,3.350364352123293e-05
90.05,4,3.350364352123293e-05
77.18,4,3.350364352123293e-05
56.47,4,3.350364352123293e-05
171.71,4,3.350364352123293e-05
56.89,4,3.350364352123293e-05
101.8,4,3.350364352123293e-05
137.2,4,3.350364352123293e-05
138.25,4,3.350364352123293e-05
74.69,4,3.350364352123293e-05
79.74,4,3.350364352123293e-05
76.85,4,3.350364352123293e-05
71.3,4,3.350364352123293e-05
95.71,4,3.350364352123293e-05
126.4,4,3.350364352123293e-05
146.75,4,3.350364352123293e-05
61.93,4,3.350364352123293e-05
118.86,4,3.350364352123293e-05
98.64,4,3.350364352123293e-05
48.2,4,3.350364352123293e-05
110.36,4,3.350364352123293e-05
123.43,4,3.350364352123293e-05
108.54,4,3.350364352123293e-05
181.2,4,3.350364352123293e-05
120.69,4,3.350364352123293e-05
112.87,4,3.350364352123293e-05
112.32,4,3.350364352123293e-05
110.67,4,3.350364352123293e-05
127.62,4,3.350364352123293e-05
64.22,4,3.350364352123293e-05
226.5,4,3.350364352123293e-05
128.2,4,3.350364352123293e-05
64.75,4,3.350364352123293e-05
213.3,4,3.350364352123293e-05
112.25,4,3.350364352123293e-05
185.5,4,3.350364352123293e-05
90.64,4,3.350364352123293e-05
36.12,4,3.350364352123293e-05
97.67,4,3.350364352123293e-05
65.36,4,3.350364352123293e-05
73.08,4,3.350364352123293e-05
122.86,4,3.350364352123293e-05
53.25,4,3.350364352123293e-05
262.5,4,3.350364352123293e-05
165.9,4,3.350364352123293e-05
148.67,4,3.350364352123293e-05
133.1,4,3.350364352123293e-05
186.25,4,3.350364352123293e-05
146.96,4,3.350364352123293e-05
99.75,4,3.350364352123293e-05
104.6,4,3.350364352123293e-05
93.9,4,3.350364352123293e-05
145.75,4,3.350364352123293e-05
76.95,4,3.350364352123293e-05
98.18,4,3.350364352123293e-05
154.7,4,3.350364352123293e-05
115.85,4,3.350364352123293e-05
3.0,4,3.350364352123293e-05
106.03,4,3.350364352123293e-05
94.71,4,3.350364352123293e-05
56.83,4,3.350364352123293e-05
67.2,4,3.350364352123293e-05
36.13,4,3.350364352123293e-05
76.97,4,3.350364352123293e-05
237.6,4,3.350364352123293e-05
199.2,4,3.350364352123293e-05
165.38,4,3.350364352123293e-05
229.6,4,3.350364352123293e-05
23.0,4,3.350364352123293e-05
147.3,4,3.350364352123293e-05
187.33,4,3.350364352123293e-05
119.44,4,3.350364352123293e-05
65.11,4,3.350364352123293e-05
74.76,4,3.350364352123293e-05
114.04,4,3.350364352123293e-05
38.04,4,3.350364352123293e-05
209.7,4,3.350364352123293e-05
152.43,4,3.350364352123293e-05
80.6,4,3.350364352123293e-05
123.97,4,3.350364352123293e-05
225.2,4,3.350364352123293e-05
101.31,4,3.350364352123293e-05
208.2,4,3.350364352123293e-05
127.83,4,3.350364352123293e-05
37.44,4,3.350364352123293e-05
76.75,4,3.350364352123293e-05
102.7,4,3.350364352123293e-05
108.16,4,3.350364352123293e-05
109.67,4,3.350364352123293e-05
45.33,4,3.350364352123293e-05
185.25,4,3.350364352123293e-05
38.07,4,3.350364352123293e-05
201.43,4,3.350364352123293e-05
104.73,4,3.350364352123293e-05
151.8,4,3.350364352123293e-05
152.2,4,3.350364352123293e-05
158.6,4,3.350364352123293e-05
67.91,4,3.350364352123293e-05
67.4,4,3.350364352123293e-05
86.85,4,3.350364352123293e-05
130.78,4,3.350364352123293e-05
56.21,4,3.350364352123293e-05
123.1,4,3.350364352123293e-05
123.68,4,3.350364352123293e-05
99.48,4,3.350364352123293e-05
145.4,4,3.350364352123293e-05
73.75,4,3.350364352123293e-05
82.29,4,3.350364352123293e-05
79.4,4,3.350364352123293e-05
113.62,4,3.350364352123293e-05
210.75,4,3.350364352123293e-05
31.88,4,3.350364352123293e-05
162.35,4,3.350364352123293e-05
146.8,4,3.350364352123293e-05
127.75,4,3.350364352123293e-05
121.25,4,3.350364352123293e-05
68.7,4,3.350364352123293e-05
110.77,4,3.350364352123293e-05
214.2,4,3.350364352123293e-05
205.67,4,3.350364352123293e-05
100.71,4,3.350364352123293e-05
126.75,4,3.350364352123293e-05
179.63,4,3.350364352123293e-05
249.5,4,3.350364352123293e-05
149.2,4,3.350364352123293e-05
164.57,4,3.350364352123293e-05
106.88,4,3.350364352123293e-05
205.5,4,3.350364352123293e-05
155.6,4,3.350364352123293e-05
70.84,4,3.350364352123293e-05
73.43,4,3.350364352123293e-05
75.86,4,3.350364352123293e-05
152.38,4,3.350364352123293e-05
213.6,4,3.350364352123293e-05
91.68,4,3.350364352123293e-05
128.33,4,3.350364352123293e-05
78.63,4,3.350364352123293e-05
98.85,4,3.350364352123293e-05
127.26,4,3.350364352123293e-05
118.06,4,3.350364352123293e-05
96.99,4,3.350364352123293e-05
68.43,4,3.350364352123293e-05
170.63,4,3.350364352123293e-05
165.67,4,3.350364352123293e-05
92.43,4,3.350364352123293e-05
72.12,4,3.350364352123293e-05
116.62,4,3.350364352123293e-05
162.14,4,3.350364352123293e-05
77.29,4,3.350364352123293e-05
153.23,4,3.350364352123293e-05
47.7,4,3.350364352123293e-05
104.64,4,3.350364352123293e-05
80.47,4,3.350364352123293e-05
100.08,4,3.350364352123293e-05
68.57,4,3.350364352123293e-05
94.6,4,3.350364352123293e-05
74.18,4,3.350364352123293e-05
80.39,4,3.350364352123293e-05
162.4,4,3.350364352123293e-05
164.67,4,3.350364352123293e-05
76.76,4,3.350364352123293e-05
74.67,4,3.350364352123293e-05
121.35,4,3.350364352123293e-05
159.38,4,3.350364352123293e-05
99.6,4,3.350364352123293e-05
140.94,4,3.350364352123293e-05
134.33,4,3.350364352123293e-05
107.41,4,3.350364352123293e-05
71.23,4,3.350364352123293e-05
225.67,4,3.350364352123293e-05
125.9,4,3.350364352123293e-05
68.42,4,3.350364352123293e-05
93.2,4,3.350364352123293e-05
84.69,4,3.350364352123293e-05
97.6,4,3.350364352123293e-05
59.29,4,3.350364352123293e-05
59.31,4,3.350364352123293e-05
132.88,4,3.350364352123293e-05
169.48,4,3.350364352123293e-05
84.67,4,3.350364352123293e-05
55.2,4,3.350364352123293e-05
78.41,4,3.350364352123293e-05
176.25,4,3.350364352123293e-05
101.72,4,3.350364352123293e-05
115.05,4,3.350364352123293e-05
149.81,4,3.350364352123293e-05
35.12,4,3.350364352123293e-05
97.63,4,3.350364352123293e-05
90.8,4,3.350364352123293e-05
203.67,4,3.350364352123293e-05
91.4,4,3.350364352123293e-05
185.75,4,3.350364352123293e-05
209.71,4,3.350364352123293e-05
142.65,4,3.350364352123293e-05
85.03,4,3.350364352123293e-05
154.67,4,3.350364352123293e-05
79.33,4,3.350364352123293e-05
85.86,4,3.350364352123293e-05
108.65,4,3.350364352123293e-05
66.18,4,3.350364352123293e-05
49.9,4,3.350364352123293e-05
87.6,4,3.350364352123293e-05
80.09,4,3.350364352123293e-05
57.92,4,3.350364352123293e-05
137.83,4,3.350364352123293e-05
110.16,4,3.350364352123293e-05
55.3,4,3.350364352123293e-05
59.18,4,3.350364352123293e-05
138.8,4,3.350364352123293e-05
46.63,4,3.350364352123293e-05
137.1,4,3.350364352123293e-05
132.8,4,3.350364352123293e-05
81.45,4,3.350364352123293e-05
139.51,4,3.350364352123293e-05
80.7,4,3.350364352123293e-05
194.8,4,3.350364352123293e-05
55.24,4,3.350364352123293e-05
89.54,4,3.350364352123293e-05
87.27,4,3.350364352123293e-05
83.13,4,3.350364352123293e-05
98.2,4,3.350364352123293e-05
52.27,4,3.350364352123293e-05
94.1,4,3.350364352123293e-05
115.32,4,3.350364352123293e-05
329.0,4,3.350364352123293e-05
168.25,4,3.350364352123293e-05
121.4,4,3.350364352123293e-05
186.6,4,3.350364352123293e-05
77.88,4,3.350364352123293e-05
193.67,4,3.350364352123293e-05
317.0,4,3.350364352123293e-05
135.3,4,3.350364352123293e-05
106.59,4,3.350364352123293e-05
105.64,4,3.350364352123293e-05
126.2,4,3.350364352123293e-05
80.94,4,3.350364352123293e-05
77.93,4,3.350364352123293e-05
75.08,4,3.350364352123293e-05
130.2,4,3.350364352123293e-05
93.64,4,3.350364352123293e-05
169.6,4,3.350364352123293e-05
325.0,4,3.350364352123293e-05
99.18,4,3.350364352123293e-05
91.13,4,3.350364352123293e-05
52.25,4,3.350364352123293e-05
92.88,4,3.350364352123293e-05
68.04,4,3.350364352123293e-05
90.98,4,3.350364352123293e-05
135.4,4,3.350364352123293e-05
36.4,4,3.350364352123293e-05
47.33,4,3.350364352123293e-05
144.14,4,3.350364352123293e-05
161.29,4,3.350364352123293e-05
88.6,4,3.350364352123293e-05
119.17,4,3.350364352123293e-05
84.65,4,3.350364352123293e-05
122.45,4,3.350364352123293e-05
141.14,4,3.350364352123293e-05
296.0,4,3.350364352123293e-05
110.43,4,3.350364352123293e-05
66.49,4,3.350364352123293e-05
120.35,4,3.350364352123293e-05
77.89,4,3.350364352123293e-05
66.02,4,3.350364352123293e-05
52.67,4,3.350364352123293e-05
37.56,4,3.350364352123293e-05
68.55,4,3.350364352123293e-05
109.4,4,3.350364352123293e-05
212.4,4,3.350364352123293e-05
59.85,4,3.350364352123293e-05
75.23,4,3.350364352123293e-05
49.59,4,3.350364352123293e-05
125.6,4,3.350364352123293e-05
149.45,4,3.350364352123293e-05
107.6,4,3.350364352123293e-05
81.86,4,3.350364352123293e-05
72.16,4,3.350364352123293e-05
106.71,4,3.350364352123293e-05
228.5,4,3.350364352123293e-05
106.13,4,3.350364352123293e-05
208.05,4,3.350364352123293e-05
59.16,4,3.350364352123293e-05
78.57,4,3.350364352123293e-05
91.9,4,3.350364352123293e-05
132.86,4,3.350364352123293e-05
215.6,4,3.350364352123293e-05
95.94,4,3.350364352123293e-05
123.05,4,3.350364352123293e-05
30.8,4,3.350364352123293e-05
77.1,4,3.350364352123293e-05
147.2,4,3.350364352123293e-05
116.55,4,3.350364352123293e-05
47.14,4,3.350364352123293e-05
113.57,4,3.350364352123293e-05
19.15,4,3.350364352123293e-05
57.43,4,3.350364352123293e-05
68.64,4,3.350364352123293e-05
90.86,4,3.350364352123293e-05
35.15,4,3.350364352123293e-05
101.27,4,3.350364352123293e-05
19.0,4,3.350364352123293e-05
124.4,4,3.350364352123293e-05
70.88,4,3.350364352123293e-05
197.67,4,3.350364352123293e-05
79.67,4,3.350364352123293e-05
55.33,4,3.350364352123293e-05
183.08,4,3.350364352123293e-05
98.87,4,3.350364352123293e-05
61.88,4,3.350364352123293e-05
130.4,4,3.350364352123293e-05
97.35,4,3.350364352123293e-05
176.33,4,3.350364352123293e-05
104.1,4,3.350364352123293e-05
83.12,4,3.350364352123293e-05
178.75,4,3.350364352123293e-05
71.8,4,3.350364352123293e-05
117.33,4,3.350364352123293e-05
226.95,4,3.350364352123293e-05
159.8,4,3.350364352123293e-05
112.6,4,3.350364352123293e-05
101.38,4,3.350364352123293e-05
49.6,4,3.350364352123293e-05
100.29,4,3.350364352123293e-05
129.65,4,3.350364352123293e-05
101.87,4,3.350364352123293e-05
120.8,4,3.350364352123293e-05
90.68,4,3.350364352123293e-05
81.8,4,3.350364352123293e-05
118.65,4,3.350364352123293e-05
199.8,4,3.350364352123293e-05
46.66,4,3.350364352123293e-05
112.03,4,3.350364352123293e-05
90.65,4,3.350364352123293e-05
86.35,4,3.350364352123293e-05
175.2,4,3.350364352123293e-05
121.68,4,3.350364352123293e-05
155.8,4,3.350364352123293e-05
110.1,4,3.350364352123293e-05
194.85,4,3.350364352123293e-05
95.25,4,3.350364352123293e-05
114.48,4,3.350364352123293e-05
129.67,4,3.350364352123293e-05
200.1,4,3.350364352123293e-05
272.0,4,3.350364352123293e-05
303.0,3,2.51277326409247e-05
110.6,3,2.51277326409247e-05
86.58,3,2.51277326409247e-05
51.37,3,2.51277326409247e-05
89.93,3,2.51277326409247e-05
173.33,3,2.51277326409247e-05
134.67,3,2.51277326409247e-05
80.14,3,2.51277326409247e-05
183.9,3,2.51277326409247e-05
66.24,3,2.51277326409247e-05
191.57,3,2.51277326409247e-05
100.38,3,2.51277326409247e-05
131.47,3,2.51277326409247e-05
49.16,3,2.51277326409247e-05
82.11,3,2.51277326409247e-05
127.82,3,2.51277326409247e-05
113.3,3,2.51277326409247e-05
142.64,3,2.51277326409247e-05
210.86,3,2.51277326409247e-05
60.2,3,2.51277326409247e-05
55.89,3,2.51277326409247e-05
185.6,3,2.51277326409247e-05
257.6,3,2.51277326409247e-05
98.41,3,2.51277326409247e-05
61.75,3,2.51277326409247e-05
54.09,3,2.51277326409247e-05
79.64,3,2.51277326409247e-05
94.14,3,2.51277326409247e-05
38.33,3,2.51277326409247e-05
191.6,3,2.51277326409247e-05
90.51,3,2.51277326409247e-05
101.03,3,2.51277326409247e-05
102.38,3,2.51277326409247e-05
96.94,3,2.51277326409247e-05
103.32,3,2.51277326409247e-05
156.61,3,2.51277326409247e-05
75.99,3,2.51277326409247e-05
126.1,3,2.51277326409247e-05
70.04,3,2.51277326409247e-05
46.51,3,2.51277326409247e-05
68.23,3,2.51277326409247e-05
102.86,3,2.51277326409247e-05
96.23,3,2.51277326409247e-05
66.43,3,2.51277326409247e-05
136.33,3,2.51277326409247e-05
194.4,3,2.51277326409247e-05
154.4,3,2.51277326409247e-05
108.72,3,2.51277326409247e-05
95.95,3,2.51277326409247e-05
171.3,3,2.51277326409247e-05
69.12,3,2.51277326409247e-05
77.92,3,2.51277326409247e-05
86.8,3,2.51277326409247e-05
121.63,3,2.51277326409247e-05
50.86,3,2.51277326409247e-05
79.27,3,2.51277326409247e-05
92.48,3,2.51277326409247e-05
204.3,3,2.51277326409247e-05
242.33,3,2.51277326409247e-05
59.66,3,2.51277326409247e-05
108.68,3,2.51277326409247e-05
69.64,3,2.51277326409247e-05
99.22,3,2.51277326409247e-05
141.71,3,2.51277326409247e-05
330.0,3,2.51277326409247e-05
133.38,3,2.51277326409247e-05
59.3,3,2.51277326409247e-05
125.66,3,2.51277326409247e-05
108.17,3,2.51277326409247e-05
119.97,3,2.51277326409247e-05
122.76,3,2.51277326409247e-05
177.62,3,2.51277326409247e-05
199.33,3,2.51277326409247e-05
73.67,3,2.51277326409247e-05
324.0,3,2.51277326409247e-05
114.25,3,2.51277326409247e-05
83.92,3,2.51277326409247e-05
93.16,3,2.51277326409247e-05
116.49,3,2.51277326409247e-05
112.22,3,2.51277326409247e-05
101.67,3,2.51277326409247e-05
114.41,3,2.51277326409247e-05
91.96,3,2.51277326409247e-05
92.95,3,2.51277326409247e-05
48.06,3,2.51277326409247e-05
108.56,3,2.51277326409247e-05
145.85,3,2.51277326409247e-05
211.2,3,2.51277326409247e-05
148.95,3,2.51277326409247e-05
111.14,3,2.51277326409247e-05
81.26,3,2.51277326409247e-05
87.08,3,2.51277326409247e-05
92.85,3,2.51277326409247e-05
69.11,3,2.51277326409247e-05
111.9,3,2.51277326409247e-05
239.3,3,2.51277326409247e-05
69.67,3,2.51277326409247e-05
126.86,3,2.51277326409247e-05
266.3,3,2.51277326409247e-05
86.49,3,2.51277326409247e-05
188.42,3,2.51277326409247e-05
70.56,3,2.51277326409247e-05
88.75,3,2.51277326409247e-05
97.29,3,2.51277326409247e-05
109.28,3,2.51277326409247e-05
100.93,3,2.51277326409247e-05
105.12,3,2.51277326409247e-05
70.3,3,2.51277326409247e-05
59.03,3,2.51277326409247e-05
192.8,3,2.51277326409247e-05
58.57,3,2.51277326409247e-05
49.67,3,2.51277326409247e-05
106.84,3,2.51277326409247e-05
41.85,3,2.51277326409247e-05
75.09,3,2.51277326409247e-05
237.71,3,2.51277326409247e-05
129.58,3,2.51277326409247e-05
23.7,3,2.51277326409247e-05
224.33,3,2.51277326409247e-05
117.22,3,2.51277326409247e-05
185.67,3,2.51277326409247e-05
140.9,3,2.51277326409247e-05
242.5,3,2.51277326409247e-05
122.83,3,2.51277326409247e-05
186.22,3,2.51277326409247e-05
60.63,3,2.51277326409247e-05
66.57,3,2.51277326409247e-05
188.6,3,2.51277326409247e-05
152.3,3,2.51277326409247e-05
119.57,3,2.51277326409247e-05
79.88,3,2.51277326409247e-05
42.75,3,2.51277326409247e-05
4.5,3,2.51277326409247e-05
129.73,3,2.51277326409247e-05
85.17,3,2.51277326409247e-05
46.96,3,2.51277326409247e-05
38.88,3,2.51277326409247e-05
84.39,3,2.51277326409247e-05
51.2,3,2.51277326409247e-05
235.95,3,2.51277326409247e-05
91.55,3,2.51277326409247e-05
118.7,3,2.51277326409247e-05
26.99,3,2.51277326409247e-05
57.96,3,2.51277326409247e-05
61.25,3,2.51277326409247e-05
92.31,3,2.51277326409247e-05
138.15,3,2.51277326409247e-05
92.58,3,2.51277326409247e-05
106.54,3,2.51277326409247e-05
101.34,3,2.51277326409247e-05
106.92,3,2.51277326409247e-05
184.95,3,2.51277326409247e-05
83.4,3,2.51277326409247e-05
164.44,3,2.51277326409247e-05
209.6,3,2.51277326409247e-05
168.55,3,2.51277326409247e-05
90.46,3,2.51277326409247e-05
180.8,3,2.51277326409247e-05
102.06,3,2.51277326409247e-05
62.73,3,2.51277326409247e-05
207.67,3,2.51277326409247e-05
86.29,3,2.51277326409247e-05
75.1,3,2.51277326409247e-05
42.6,3,2.51277326409247e-05
86.33,3,2.51277326409247e-05
81.55,3,2.51277326409247e-05
78.88,3,2.51277326409247e-05
49.43,3,2.51277326409247e-05
203.4,3,2.51277326409247e-05
69.22,3,2.51277326409247e-05
57.4,3,2.51277326409247e-05
217.1,3,2.51277326409247e-05
97.25,3,2.51277326409247e-05
68.86,3,2.51277326409247e-05
98.39,3,2.51277326409247e-05
164.33,3,2.51277326409247e-05
116.11,3,2.51277326409247e-05
108.15,3,2.51277326409247e-05
161.8,3,2.51277326409247e-05
216.33,3,2.51277326409247e-05
119.67,3,2.51277326409247e-05
80.16,3,2.51277326409247e-05
173.8,3,2.51277326409247e-05
69.01,3,2.51277326409247e-05
103.57,3,2.51277326409247e-05
65.16,3,2.51277326409247e-05
143.43,3,2.51277326409247e-05
142.3,3,2.51277326409247e-05
105.28,3,2.51277326409247e-05
53.12,3,2.51277326409247e-05
138.13,3,2.51277326409247e-05
75.4,3,2.51277326409247e-05
180.33,3,2.51277326409247e-05
99.03,3,2.51277326409247e-05
89.91,3,2.51277326409247e-05
79.6,3,2.51277326409247e-05
162.29,3,2.51277326409247e-05
156.4,3,2.51277326409247e-05
130.22,3,2.51277326409247e-05
160.08,3,2.51277326409247e-05
71.46,3,2.51277326409247e-05
35.34,3,2.51277326409247e-05
164.05,3,2.51277326409247e-05
153.62,3,2.51277326409247e-05
132.53,3,2.51277326409247e-05
196.33,3,2.51277326409247e-05
115.33,3,2.51277326409247e-05
93.06,3,2.51277326409247e-05
107.99,3,2.51277326409247e-05
107.3,3,2.51277326409247e-05
180.25,3,2.51277326409247e-05
228.21,3,2.51277326409247e-05
96.2,3,2.51277326409247e-05
104.17,3,2.51277326409247e-05
90.84,3,2.51277326409247e-05
178.56,3,2.51277326409247e-05
159.67,3,2.51277326409247e-05
84.01,3,2.51277326409247e-05
188.33,3,2.51277326409247e-05
75.53,3,2.51277326409247e-05
135.8,3,2.51277326409247e-05
72.63,3,2.51277326409247e-05
57.83,3,2.51277326409247e-05
116.73,3,2.51277326409247e-05
82.3,3,2.51277326409247e-05
123.12,3,2.51277326409247e-05
156.8,3,2.51277326409247e-05
277.5,3,2.51277326409247e-05
78.75,3,2.51277326409247e-05
57.98,3,2.51277326409247e-05
74.53,3,2.51277326409247e-05
51.69,3,2.51277326409247e-05
163.75,3,2.51277326409247e-05
155.67,3,2.51277326409247e-05
121.13,3,2.51277326409247e-05
95.02,3,2.51277326409247e-05
110.3,3,2.51277326409247e-05
150.2,3,2.51277326409247e-05
92.89,3,2.51277326409247e-05
117.12,3,2.51277326409247e-05
155.75,3,2.51277326409247e-05
149.79,3,2.51277326409247e-05
62.67,3,2.51277326409247e-05
63.17,3,2.51277326409247e-05
102.72,3,2.51277326409247e-05
42.19,3,2.51277326409247e-05
69.02,3,2.51277326409247e-05
52.23,3,2.51277326409247e-05
65.67,3,2.51277326409247e-05
71.22,3,2.51277326409247e-05
74.54,3,2.51277326409247e-05
229.33,3,2.51277326409247e-05
94.97,3,2.51277326409247e-05
141.56,3,2.51277326409247e-05
134.86,3,2.51277326409247e-05
72.22,3,2.51277326409247e-05
105.55,3,2.51277326409247e-05
82.25,3,2.51277326409247e-05
174.3,3,2.51277326409247e-05
106.24,3,2.51277326409247e-05
70.85,3,2.51277326409247e-05
189.43,3,2.51277326409247e-05
63.1,3,2.51277326409247e-05
90.53,3,2.51277326409247e-05
174.33,3,2.51277326409247e-05
126.29,3,2.51277326409247e-05
175.05,3,2.51277326409247e-05
73.96,3,2.51277326409247e-05
132.25,3,2.51277326409247e-05
158.2,3,2.51277326409247e-05
277.67,3,2.51277326409247e-05
78.48,3,2.51277326409247e-05
121.28,3,2.51277326409247e-05
101.53,3,2.51277326409247e-05
82.17,3,2.51277326409247e-05
123.11,3,2.51277326409247e-05
112.95,3,2.51277326409247e-05
293.0,3,2.51277326409247e-05
109.49,3,2.51277326409247e-05
47.55,3,2.51277326409247e-05
71.18,3,2.51277326409247e-05
107.42,3,2.51277326409247e-05
35.2,3,2.51277326409247e-05
201.33,3,2.51277326409247e-05
139.99,3,2.51277326409247e-05
113.56,3,2.51277326409247e-05
47.54,3,2.51277326409247e-05
114.07,3,2.51277326409247e-05
76.69,3,2.51277326409247e-05
65.9,3,2.51277326409247e-05
33.11,3,2.51277326409247e-05
78.42,3,2.51277326409247e-05
54.02,3,2.51277326409247e-05
55.71,3,2.51277326409247e-05
290.67,3,2.51277326409247e-05
90.63,3,2.51277326409247e-05
150.33,3,2.51277326409247e-05
49.1,3,2.51277326409247e-05
143.23,3,2.51277326409247e-05
161.25,3,2.51277326409247e-05
90.07,3,2.51277326409247e-05
73.07,3,2.51277326409247e-05
190.88,3,2.51277326409247e-05
193.68,3,2.51277326409247e-05
94.62,3,2.51277326409247e-05
44.88,3,2.51277326409247e-05
131.14,3,2.51277326409247e-05
99.17,3,2.51277326409247e-05
232.33,3,2.51277326409247e-05
59.84,3,2.51277326409247e-05
48.9,3,2.51277326409247e-05
158.38,3,2.51277326409247e-05
308.0,3,2.51277326409247e-05
50.22,3,2.51277326409247e-05
150.71,3,2.51277326409247e-05
115.84,3,2.51277326409247e-05
108.1,3,2.51277326409247e-05
75.89,3,2.51277326409247e-05
130.6,3,2.51277326409247e-05
60.25,3,2.51277326409247e-05
88.98,3,2.51277326409247e-05
138.57,3,2.51277326409247e-05
83.05,3,2.51277326409247e-05
157.08,3,2.51277326409247e-05
121.7,3,2.51277326409247e-05
79.54,3,2.51277326409247e-05
102.35,3,2.51277326409247e-05
38.83,3,2.51277326409247e-05
55.59,3,2.51277326409247e-05
172.2,3,2.51277326409247e-05
204.16,3,2.51277326409247e-05
125.43,3,2.51277326409247e-05
97.56,3,2.51277326409247e-05
146.93,3,2.51277326409247e-05
42.65,3,2.51277326409247e-05
215.1,3,2.51277326409247e-05
131.25,3,2.51277326409247e-05
165.15,3,2.51277326409247e-05
7.0,3,2.51277326409247e-05
40.14,3,2.51277326409247e-05
225.48,3,2.51277326409247e-05
111.06,3,2.51277326409247e-05
316.0,3,2.51277326409247e-05
99.96,3,2.51277326409247e-05
51.6,3,2.51277326409247e-05
73.88,3,2.51277326409247e-05
78.03,3,2.51277326409247e-05
72.36,3,2.51277326409247e-05
125.71,3,2.51277326409247e-05
119.71,3,2.51277326409247e-05
180.3,3,2.51277326409247e-05
61.67,3,2.51277326409247e-05
80.63,3,2.51277326409247e-05
83.71,3,2.51277326409247e-05
55.64,3,2.51277326409247e-05
86.6,3,2.51277326409247e-05
123.64,3,2.51277326409247e-05
88.39,3,2.51277326409247e-05
153.57,3,2.51277326409247e-05
82.71,3,2.51277326409247e-05
95.81,3,2.51277326409247e-05
68.69,3,2.51277326409247e-05
44.67,3,2.51277326409247e-05
200.67,3,2.51277326409247e-05
120.4,3,2.51277326409247e-05
90.43,3,2.51277326409247e-05
105.8,3,2.51277326409247e-05
127.14,3,2.51277326409247e-05
77.2,3,2.51277326409247e-05
176.1,3,2.51277326409247e-05
132.48,3,2.51277326409247e-05
108.29,3,2.51277326409247e-05
46.18,3,2.51277326409247e-05
58.14,3,2.51277326409247e-05
106.74,3,2.51277326409247e-05
191.1,3,2.51277326409247e-05
239.1,3,2.51277326409247e-05
62.91,3,2.51277326409247e-05
181.79,3,2.51277326409247e-05
92.2,3,2.51277326409247e-05
58.93,3,2.51277326409247e-05
129.3,3,2.51277326409247e-05
96.12,3,2.51277326409247e-05
34.73,3,2.51277326409247e-05
114.14,3,2.51277326409247e-05
237.5,3,2.51277326409247e-05
128.78,3,2.51277326409247e-05
81.95,3,2.51277326409247e-05
206.5,3,2.51277326409247e-05
63.47,3,2.51277326409247e-05
153.1,3,2.51277326409247e-05
42.11,3,2.51277326409247e-05
95.82,3,2.51277326409247e-05
113.85,3,2.51277326409247e-05
139.14,3,2.51277326409247e-05
121.98,3,2.51277326409247e-05
223.33,3,2.51277326409247e-05
24.0,3,2.51277326409247e-05
80.46,3,2.51277326409247e-05
150.25,3,2.51277326409247e-05
152.55,3,2.51277326409247e-05
223.75,3,2.51277326409247e-05
106.89,3,2.51277326409247e-05
161.7,3,2.51277326409247e-05
140.98,3,2.51277326409247e-05
196.35,3,2.51277326409247e-05
99.51,3,2.51277326409247e-05
93.29,3,2.51277326409247e-05
89.24,3,2.51277326409247e-05
90.17,3,2.51277326409247e-05
134.83,3,2.51277326409247e-05
137.6,3,2.51277326409247e-05
107.05,3,2.51277326409247e-05
225.6,3,2.51277326409247e-05
246.67,3,2.51277326409247e-05
328.0,3,2.51277326409247e-05
89.28,3,2.51277326409247e-05
77.44,3,2.51277326409247e-05
144.2,3,2.51277326409247e-05
37.67,3,2.51277326409247e-05
103.69,3,2.51277326409247e-05
208.5,3,2.51277326409247e-05
65.43,3,2.51277326409247e-05
98.82,3,2.51277326409247e-05
78.66,3,2.51277326409247e-05
131.8,3,2.51277326409247e-05
54.6,3,2.51277326409247e-05
25.64,3,2.51277326409247e-05
72.6,3,2.51277326409247e-05
140.14,3,2.51277326409247e-05
195.67,3,2.51277326409247e-05
63.46,3,2.51277326409247e-05
105.47,3,2.51277326409247e-05
282.5,3,2.51277326409247e-05
64.56,3,2.51277326409247e-05
146.57,3,2.51277326409247e-05
119.83,3,2.51277326409247e-05
128.9,3,2.51277326409247e-05
64.98,3,2.51277326409247e-05
180.2,3,2.51277326409247e-05
112.57,3,2.51277326409247e-05
222.3,3,2.51277326409247e-05
90.38,3,2.51277326409247e-05
72.41,3,2.51277326409247e-05
248.33,3,2.51277326409247e-05
70.26,3,2.51277326409247e-05
205.38,3,2.51277326409247e-05
114.43,3,2.51277326409247e-05
83.67,3,2.51277326409247e-05
68.65,3,2.51277326409247e-05
133.67,3,2.51277326409247e-05
84.12,3,2.51277326409247e-05
109.58,3,2.51277326409247e-05
41.11,3,2.51277326409247e-05
79.26,3,2.51277326409247e-05
104.14,3,2.51277326409247e-05
42.83,3,2.51277326409247e-05
55.09,3,2.51277326409247e-05
197.6,3,2.51277326409247e-05
92.29,3,2.51277326409247e-05
160.03,3,2.51277326409247e-05
69.2,3,2.51277326409247e-05
162.86,3,2.51277326409247e-05
42.4,3,2.51277326409247e-05
83.09,3,2.51277326409247e-05
219.5,3,2.51277326409247e-05
61.16,3,2.51277326409247e-05
55.83,3,2.51277326409247e-05
137.21,3,2.51277326409247e-05
243.9,3,2.51277326409247e-05
167.76,3,2.51277326409247e-05
54.06,3,2.51277326409247e-05
102.73,3,2.51277326409247e-05
94.59,3,2.51277326409247e-05
39.9,3,2.51277326409247e-05
